fighter_name,url,http_ok,http_error,html_bytes,anti_bot_hit,table_found,event_headers,headers_skipped_unconfirmed,headers_skipped_future,headers_with_dates,main_rows_total,matched_rows,fights_yielded,name_match_example,last_header_date_example,missing_closing_both,missing_closing_one_side,open_missing_count,reason_if_empty
Gustavo Lopez,https://www.bestfightodds.com/fighters/Gustavo-Lopez-9436,yes,,23184,maybe,yes,8,0,0,8,8,0,0,gustavo lopez -450 -549 ... -549 -3.4% ▼ oktagon,Mar 20th 2021,0,0,0,NAME_NEVER_FOUND
Caolan Loughran,https://www.bestfightodds.com/fighters/Caolan-Loughran-13592,yes,,24170,maybe,yes,9,0,0,9,9,0,0,caolan loughran +143 +110 ... +136 -7.5% ▼ ufc,Apr 1st 2022,0,0,0,NAME_NEVER_FOUND
Thales Leites,https://www.bestfightodds.com/fighters/Thales-Leites-67,yes,,45344,maybe,yes,24,0,0,24,24,0,0,thales leites -165 -160 ... -155 +1.6% ▲ ufc fight night 137: santos vs. anders,Jun 23rd 2007,0,0,0,NAME_NEVER_FOUND
Kevin Lee,https://www.bestfightodds.com/fighters/Kevin-Lee-4643,yes,,45175,maybe,yes,22,0,0,22,22,0,0,kevin lee +840 +550 ... +1000 -18.7% ▼ pfl,Mar 14th 2020,0,0,0,NAME_NEVER_FOUND
Waylon Lowe,https://www.bestfightodds.com/fighters/Waylon-Lowe-1250,yes,,23245,maybe,yes,9,0,0,9,9,0,0,waylon lowe -110 +125 ... +145 +18.8% ▲ world series of fighting 5: arlovski vs. kyle,May 1st 2009,0,0,0,NAME_NEVER_FOUND
Benito Lopez,https://www.bestfightodds.com/fighters/Benito-Lopez-4805,yes,,19792,maybe,yes,6,0,0,6,6,0,0,benito lopez +220 +250 ... +358 +19% ▲ ufc fight night 214ting championship,Apr 4th 2014,0,0,0,NAME_NEVER_FOUND
Loma Lookboonmee,https://www.bestfightodds.com/fighters/Loma-Lookboonmee-7834,yes,,29764,maybe,yes,13,0,0,13,13,0,0,loma lookboonmee -549 -1000 ... -770 -6.7% ▼ ufc,Jan 13th 2018,0,0,0,NAME_NEVER_FOUND
David Loiseau,https://www.bestfightodds.com/fighters/David-Loiseau-457,yes,,15339,maybe,yes,3,0,0,3,3,0,0,david loiseau -195 -150 ... -150 +9.2% ▲ tachi palace fights 8: all or nothing,Apr 18th 2009,0,0,0,NAME_NEVER_FOUND
Matthew Lopez,https://www.bestfightodds.com/fighters/Matthew-Lopez-6310,yes,,21040,maybe,yes,7,0,0,7,7,0,0,matthew lopez +165 +135 ... +150 -9.5% ▼ ufc 231: holloway vs. ortega,Apr 15th 2016,0,0,0,NAME_NEVER_FOUND
Stevie Lynch,https://www.bestfightodds.com/fighters/Stevie-Lynch-32,yes,,11536,maybe,yes,1,0,0,1,1,0,0,stevie lynch n/a ufc 72: victory,Jun 16th 2007,0,0,0,NAME_NEVER_FOUND
Joe Lauzon,https://www.bestfightodds.com/fighters/Joe-Lauzon-69,yes,,53479,maybe,yes,28,0,0,28,28,0,0,joe lauzon +150 +130 ... +140 -6.4% ▼ ufc fight night: kattar vs. emmett,Jun 23rd 2007,0,0,0,NAME_NEVER_FOUND
Matt Lindland,https://www.bestfightodds.com/fighters/Matt-Lindland-666,yes,,19153,maybe,yes,6,0,0,6,6,0,0,matt lindland +125 +170 ... +170 +16.7% ▲ strikeforce: henderson vs. babalu,May 21st 2011,0,0,0,NAME_NEVER_FOUND
Tucker Lutz,https://www.bestfightodds.com/fighters/Tucker-Lutz-10266,yes,,21799,maybe,yes,7,0,0,7,7,0,0,tucker lutz +163 +125 ... +140 -14.8% ▼ ufc fight night 225,Sep 1st 2020,0,0,0,NAME_NEVER_FOUND
Hector Lombard,https://www.bestfightodds.com/fighters/Hector-Lombard-289,yes,,47527,maybe,yes,26,0,0,26,26,0,0,hector lombard -450 -450 ... -450 gamebred,Apr 17th 2009,0,0,0,NAME_NEVER_FOUND
Mike Lullo,https://www.bestfightodds.com/fighters/Mike-Lullo-2207,yes,,13789,maybe,yes,2,0,0,2,2,0,0,mike lullo +150 +120 ... +120 -13.6% ▼ ufc fight night 25: battle on the bayou,Nov 20th 2010,0,0,0,NAME_NEVER_FOUND
Diego Lopes,https://www.bestfightodds.com/fighters/Diego-Lopes-12328,yes,,28484,maybe,yes,12,1,1,12,10,0,0,diego lopes +110 +120 ... +136 +8.3% ▲ ufc,Aug 31st 2021,0,0,0,NAME_NEVER_FOUND
Travis Lutter,https://www.bestfightodds.com/fighters/Travis-Lutter-129,yes,,15288,maybe,yes,3,0,0,3,3,0,0,travis lutter -190 -235 ... -235 -7.1% ▼ moosin: gods of martial arts,Apr 19th 2008,0,0,0,NAME_NEVER_FOUND
Stephanie Luciano,https://www.bestfightodds.com/fighters/Stephanie-Luciano-11737,yes,,16776,maybe,yes,4,0,0,4,4,0,0,stephanie luciano -265 -225 ... -165 +11.1% ▲ ufc,Jul 16th 2021,0,0,0,NAME_NEVER_FOUND
Li Jingliang,https://www.bestfightodds.com/fighters/Li-Jingliang-5510,yes,,31581,maybe,yes,13,0,0,13,13,0,0,li jingliang +200 +260 ... +320 +25% ▲ ufc,Mar 7th 2020,0,0,0,NAME_NEVER_FOUND
Dalcha Lungiambula,https://www.bestfightodds.com/fighters/Dalcha-Lungiambula-9139,yes,,21924,maybe,yes,7,0,0,7,7,0,0,dalcha lungiambula +350 +245 ... +280 -25.3% ▼ ufc 282,Jun 29th 2019,0,0,0,NAME_NEVER_FOUND
Iasmin Lucindo,https://www.bestfightodds.com/fighters/Iasmin-Lucindo-14124,yes,,24190,maybe,yes,9,0,0,9,9,0,0,iasmin lucindo -175 -200 ... -172 -2% ▼ ufc fight night: dolidze vs. hernandez odds,Aug 13th 2022,0,0,0,NAME_NEVER_FOUND
Nik Lentz,https://www.bestfightodds.com/fighters/Nik-Lentz-1542,yes,,49486,maybe,yes,25,0,0,25,25,0,0,nik lentz +300 +400 ... +525 +29.7% ▲ ufc 257: poirier vs. mcgregor 2,Sep 19th 2009,0,0,0,NAME_NEVER_FOUND
Robbie Lawler,https://www.bestfightodds.com/fighters/Robbie-Lawler-227,yes,,56923,maybe,yes,30,0,0,30,30,0,0,robbie lawler +163 +170 ... +185 +5.7% ▲ ufc,Sep 15th 2007,0,0,0,NAME_NEVER_FOUND
Duane Ludwig,https://www.bestfightodds.com/fighters/Duane-Ludwig-509,yes,,28139,maybe,yes,12,0,0,12,12,0,0,duane ludwig +160 +200 ... +210 +14.8% ▲ ufc on fuel tv 5: struve vs. miocic,Dec 4th 2009,0,0,0,NAME_NEVER_FOUND
Chuck Liddell,https://www.bestfightodds.com/fighters/Chuck-Liddell-114,yes,,19864,maybe,yes,6,0,0,6,6,0,0,chuck liddell +400 +250 ... +305 -30.9% ▼ golden boy mma: liddell vs. ortiz 3,Sep 22nd 2007,0,0,0,NAME_NEVER_FOUND
Chris Lytle,https://www.bestfightodds.com/fighters/Chris-Lytle-52,yes,,28888,maybe,yes,12,0,0,12,12,0,0,chris lytle -135 -106 ... -106 +10.4% ▲ ufc on versus 5: hardy vs. lytle,Jul 7th 2007,0,0,0,NAME_NEVER_FOUND
Derrick Lewis,https://www.bestfightodds.com/fighters/Derrick-Lewis-2610,yes,,65070,maybe,yes,35,0,0,35,35,0,0,derrick lewis +175 +186 ... +210 +8% ▲ ufc fight night,Jun 25th 2011,0,0,0,NAME_NEVER_FOUND
Vicente Luque,https://www.bestfightodds.com/fighters/Vicente-Luque-5744,yes,,50765,maybe,yes,26,0,0,26,26,0,0,vicente luque +150 +150 ... +175 +3.1% ▲ ufc,May 20th 2023,0,0,0,NAME_NEVER_FOUND
Don Madge,https://www.bestfightodds.com/fighters/Don-Madge-8190,yes,,19958,maybe,yes,6,0,0,6,6,0,0,don madge +136 -425 ... -275 -81% ▼ pfl,Oct 27th 2018,0,0,0,NAME_NEVER_FOUND
William Macario,https://www.bestfightodds.com/fighters/William-Macario-4187,yes,,21244,maybe,yes,7,0,0,7,7,0,0,william macario +240 +240 ... +240 rcc,Jun 8th 2013,0,0,0,NAME_NEVER_FOUND
Bea Malecki,https://www.bestfightodds.com/fighters/Bea-Malecki-9052,yes,,15632,maybe,yes,3,0,0,3,3,0,0,bea malecki -130 -177 ... -155 -10.4% ▼ ufc on espn: cannonier vs. gastelum,Mar 14th 2020,0,0,0,NAME_NEVER_FOUND
Ruslan Magomedov,https://www.bestfightodds.com/fighters/Ruslan-Magomedov-4879,yes,,16953,maybe,yes,4,0,0,4,4,0,0,ruslan magomedov -350 -450 ... -450 -5.2% ▼ aca,May 31st 2014,0,0,0,NAME_NEVER_FOUND
Nazareno Malegarie,https://www.bestfightodds.com/fighters/Nazareno-Malegarie-2384,yes,,23243,maybe,yes,8,0,0,8,8,0,0,nazareno malegarie +140 -115 ... -110 -27.3% ▼ pfl 8: playoffs,Mar 19th 2011,0,0,0,NAME_NEVER_FOUND
Ryan Madigan,https://www.bestfightodds.com/fighters/Ryan-Madigan-1061,yes,,13769,maybe,yes,2,0,0,2,2,0,0,ryan madigan -140 -160 ... -160 -5.5% ▼ naafs: fight night in the flats 5,Mar 7th 2009,0,0,0,NAME_NEVER_FOUND
War Machine,https://www.bestfightodds.com/fighters/War-Machine-1550,yes,,22041,maybe,yes,9,0,0,9,9,0,0,war machine -195 -165 ... -150 +7.4% ▲ bellator fighting championship 104: hawn vs. weedman,Sep 5th 2009,0,0,0,NAME_NEVER_FOUND
Ryan MacDonald,https://www.bestfightodds.com/fighters/Ryan-Macdonald-8508,yes,,14766,maybe,yes,3,0,0,3,3,0,0,ryan macdonald +170 +190 ... +200 +8.2% ▲ ufc on espn+ 16: cowboy vs. gaethje,Sep 7th 2018,0,0,0,NAME_NEVER_FOUND
Reza Madadi,https://www.bestfightodds.com/fighters/Reza-Madadi-2131,yes,,23450,maybe,yes,9,0,0,9,9,0,0,reza madadi +140 +128 ... +135 -3.4% ▼ ufc fight night 109: gustafsson vs. teixeira,Oct 29th 2010,0,0,0,NAME_NEVER_FOUND
Dong Hyun Ma,https://www.bestfightodds.com/fighters/Dong-Hyun-Ma-6915,yes,,23518,maybe,yes,8,0,0,8,8,0,0,dong hyun ma +120 +180 ... +210 +26.7% ▲ ufc on espn+ 23: edgar vs. the korean zombie,Feb 10th 2018,0,0,0,NAME_NEVER_FOUND
Bernardo Magalhaes,https://www.bestfightodds.com/fighters/Bernardo-Magalhaes-3098,yes,,13922,maybe,yes,2,0,0,2,2,0,0,bernardo magalhaes +160 +205 ... +210 +15.6% ▲ ufc on fx 3: johnson vs. mccall,Feb 15th 2012,0,0,0,NAME_NEVER_FOUND
Bill Mahood,https://www.bestfightodds.com/fighters/Bill-Mahood-276,yes,,11581,maybe,yes,1,0,0,1,1,0,0,bill mahood n/a strikeforce at the mansion,Sep 29th 2007,0,0,0,NAME_NEVER_FOUND
Vinny Magalhaes,https://www.bestfightodds.com/fighters/Vinny-Magalhaes-4185,yes,,42382,maybe,yes,22,0,0,22,22,0,0,vinny magalhaes +1100 +700 ... +1100 -20% ▼ ufc fight pass invitational 3,Dec 4th 2009,0,0,0,NAME_NEVER_FOUND
Angela Magana,https://www.bestfightodds.com/fighters/Angela-Magana-2011,yes,,17794,maybe,yes,5,0,0,5,5,0,0,angela magana +250 +390 ... +415 +30.4% ▲ ufc 218: holloway vs. aldo 2,Aug 12th 2018,0,0,0,NAME_NEVER_FOUND
Mark Madsen,https://www.bestfightodds.com/fighters/Mark-Madsen-4389,yes,,22264,maybe,yes,8,0,0,8,8,0,0,mark madsen +140 +155 ... +200 +14.3% ▲ ufc,Mar 9th 2019,0,0,0,NAME_NEVER_FOUND
Levan Makashvili,https://www.bestfightodds.com/fighters/Levan-Makashvili-5499,yes,,25736,maybe,yes,10,0,0,10,10,0,0,levan makashvili -600 -775 ... -775 -3.3% ▼ aca 156,May 16th 2015,0,0,0,NAME_NEVER_FOUND
Mike Malott,https://www.bestfightodds.com/fighters/Mike-Malott-5196,yes,,25076,maybe,yes,11,0,1,11,10,0,0,mike malott -200 -225 ... -200 -2.1% ▼ ufc,Oct 11th 2014,0,0,0,NAME_NEVER_FOUND
Leonardo Mafra,https://www.bestfightodds.com/fighters/Leonardo-Mafra-5011,yes,,18171,maybe,yes,5,0,0,5,5,0,0,leonardo mafra -133 -133 ... -133 brave cf,Jul 16th 2014,0,0,0,NAME_NEVER_FOUND
John Maguire,https://www.bestfightodds.com/fighters/John-Maguire-2912,yes,,28201,maybe,yes,12,0,0,12,12,0,0,john maguire -265 -265 ... -265 cage warriors 89: amoussou vs. steele,Mar 2nd 2019,0,0,0,NAME_NEVER_FOUND
Caio Machado,https://www.bestfightodds.com/fighters/Caio-Machado-4965,yes,,30589,maybe,yes,14,0,0,14,14,0,0,caio machado -165 -205 ... -150 -3.7% ▼ ufc fight night,Feb 10th 2017,0,0,0,NAME_NEVER_FOUND
Jon Madsen,https://www.bestfightodds.com/fighters/Jon-Madsen-1676,yes,,19917,maybe,yes,6,0,0,6,6,0,0,jon madsen -300 -300 ... -295 +0.2% ▲ titan fc 33: green vs. holobaugh,Dec 5th 2009,0,0,0,NAME_NEVER_FOUND
Rashid Magomedov,https://www.bestfightodds.com/fighters/Rashid-Magomedov-2432,yes,,35100,maybe,yes,16,0,0,16,16,0,0,rashid magomedov +375 +170 ... +190 -69.6% ▼ aca 141,Apr 28th 2011,0,0,0,NAME_NEVER_FOUND
Abus Magomedov,https://www.bestfightodds.com/fighters/Abus-Magomedov-16645,yes,,16656,maybe,yes,4,0,0,4,4,0,0,abus magomedov +130 +105 ... +120 -7% ▼ ufc,Nov 5th 2023,0,0,0,NAME_NEVER_FOUND
Azat Maksum,https://www.bestfightodds.com/fighters/Azat-Maksum-10897,yes,,18453,maybe,yes,6,0,0,6,6,0,0,azat maksum +230 +310 ... +400 +27.5% ▲ ufc fight night,Mar 18th 2021,0,0,0,NAME_NEVER_FOUND
Shara Magomedov,https://www.bestfightodds.com/fighters/Shara-Magomedov-17740,yes,,15274,maybe,yes,3,0,0,3,3,0,0,shara magomedov +100 -220 ... -188 -34.9% ▼ ufc,Jun 22nd 2024,0,0,0,NAME_NEVER_FOUND
Zabit Magomedsharipov,https://www.bestfightodds.com/fighters/Zabit-Magomedsharipov-7404,yes,,20433,maybe,yes,6,0,0,6,6,0,0,zabit magomedsharipov -270 -303 ... -275 -1.7% ▼ ufc on espn+ 21: zabit vs. kattar,Sep 2nd 2017,0,0,0,NAME_NEVER_FOUND
Troy Mandaloniz,https://www.bestfightodds.com/fighters/Troy-Mandaloniz-369,yes,,13769,maybe,yes,2,0,0,2,2,0,0,troy mandaloniz +250 +260 ... +260 +2.8% ▲ ufc 95: sanchez vs stevenson,Dec 8th 2007,0,0,0,NAME_NEVER_FOUND
Caio Magalhaes,https://www.bestfightodds.com/fighters/Caio-Magalhaes-3081,yes,,24223,maybe,yes,9,0,0,9,9,0,0,caio magalhaes -265 -140 ... -140 +19.7% ▲ pfl 7: rama vs. abdallah,Mar 29th 2019,0,0,0,NAME_NEVER_FOUND
Maheshate,https://www.bestfightodds.com/fighters/Maheshate-12733,yes,,16851,maybe,yes,4,0,0,4,4,0,0,maheshate -102 +118 ... +125 +11.2% ▲ ufc,Nov 2nd 2021,0,0,0,NAME_NEVER_FOUND
Jacob Malkoun,https://www.bestfightodds.com/fighters/Jacob-Malkoun-10348,yes,,21615,maybe,yes,7,0,0,7,7,0,0,jacob malkoun -192 -250 ... -225 -7.5% ▼ ufc,Apr 17th 2021,0,0,0,NAME_NEVER_FOUND
Jon Manley,https://www.bestfightodds.com/fighters/Jon-Manley-3806,yes,,17828,maybe,yes,6,0,0,6,6,0,0,jon manley +110 -110 ... -110 -10% ▼ ces mma 50: paiva vs. ewell,Jun 12th 2015,0,0,0,NAME_NEVER_FOUND
Rory MacDonald,https://www.bestfightodds.com/fighters/Rory-Macdonald-1624,yes,,49765,maybe,yes,25,0,0,25,25,0,0,rory macdonald -170 -230 ... -214 -9.7% ▼ pfl week 8,Jan 11th 2010,0,0,0,NAME_NEVER_FOUND
Zach Makovsky,https://www.bestfightodds.com/fighters/Zach-Makovsky-720,yes,,39828,maybe,yes,20,0,0,20,20,0,0,zach makovsky +325 +325 ... +325 brave cf,May 31st 2008,0,0,0,NAME_NEVER_FOUND
Marcos Mariano,https://www.bestfightodds.com/fighters/Marcos-Mariano-9476,yes,,12358,maybe,yes,1,0,0,1,1,0,0,marcos mariano +165 +240 ... +325 +32.9% ▲ ufc on espn+ 17: rodriguez vs. stephens,Sep 21st 2019,0,0,0,NAME_NEVER_FOUND
Enrique Marin,https://www.bestfightodds.com/fighters/Enrique-Marin-5984,yes,,16711,maybe,yes,4,0,0,4,4,0,0,enrique marin -120 +120 ... +120 +16.7% ▲ brave cf,Nov 21st 2015,0,0,0,NAME_NEVER_FOUND
Ian Machado Garry,https://www.bestfightodds.com/fighters/Ian-Machado-Garry-15690,yes,,19705,maybe,yes,6,0,0,6,6,0,0,ian machado garry -138 -175 ... -159 -7.6% ▼ ufc,May 13th 2023,0,0,0,NAME_NEVER_FOUND
Marnic Mann,https://www.bestfightodds.com/fighters/Marnic-Mann-12701,yes,,19791,maybe,yes,6,0,0,6,6,0,0,marnic mann +260 +250 ... +310 +5.3% ▲ ufc,Oct 22nd 2021,0,0,0,NAME_NEVER_FOUND
Brendon Marotte,https://www.bestfightodds.com/fighters/Brendon-Marotte-7869,yes,,16542,maybe,yes,5,0,0,5,5,0,0,brendon marotte +600 +1050 ... +1300 +45.1% ▲ ufc,Feb 2nd 2018,0,0,0,NAME_NEVER_FOUND
Christina Marks,https://www.bestfightodds.com/fighters/Christina-Marks-7779,yes,,15327,maybe,yes,3,0,0,3,3,0,0,christina marks +300 +240 ... +275 -11.7% ▼ fury fc 71,Dec 1st 2017,0,0,0,NAME_NEVER_FOUND
Jennifer Maia,https://www.bestfightodds.com/fighters/Jennifer-Maia-3198,yes,,43387,maybe,yes,21,0,0,21,21,0,0,jennifer maia -250 -250 ... -250 0% invicta,Mar 16th 2012,0,0,0,NAME_NEVER_FOUND
Nate Maness,https://www.bestfightodds.com/fighters/Nate-Maness-10489,yes,,22528,maybe,yes,8,0,0,8,8,0,0,nate maness -1000 -1600 ... -1600 -3.5% ▼ bare knuckle fighting championship 69,May 14th 2022,0,0,0,NAME_NEVER_FOUND
Cristiano Marcello,https://www.bestfightodds.com/fighters/Cristiano-Marcello-183,yes,,20093,maybe,yes,6,0,0,6,6,0,0,cristiano marcello +140 +200 ... +230 +23.8% ▲ ufc fight night 36: machida vs. mousasi,Sep 1st 2007,0,0,0,NAME_NEVER_FOUND
Rory Markham,https://www.bestfightodds.com/fighters/Rory-Markham-428,yes,,19076,maybe,yes,6,0,0,6,6,0,0,rory markham +215 +195 ... +195 -6.8% ▼ ufc 111: st-pierre vs. hardy,Apr 4th 2008,0,0,0,NAME_NEVER_FOUND
Danilo Marques,https://www.bestfightodds.com/fighters/Danilo-Marques-7128,yes,,27170,maybe,yes,11,0,0,11,11,0,0,danilo marques +138 +130 ... +163 +1.7% ▲ professional fighters league,Nov 13th 2021,0,0,0,NAME_NEVER_FOUND
Chepe Mariscal,https://www.bestfightodds.com/fighters/Chepe-Mariscal-16150,yes,,16759,maybe,yes,4,0,0,4,4,0,0,chepe mariscal -420 -325 ... -298 +6.5% ▲ ufc,Sep 10th 2023,0,0,0,NAME_NEVER_FOUND
Fabio Maldonado,https://www.bestfightodds.com/fighters/Fabio-Maldonado-1479,yes,,34456,maybe,yes,17,0,0,17,17,0,0,fabio maldonado +450 +420 ... +420 -5.8% ▼ fight nights global 87: khachatryan vs. queally,Sep 12th 2009,0,0,0,NAME_NEVER_FOUND
Ronny Markes,https://www.bestfightodds.com/fighters/Ronny-Markes-2605,yes,,37202,maybe,yes,17,0,0,17,17,0,0,ronny markes -160 -225 ... -155 -6.3% ▼ pfl week 8,Aug 14th 2011,0,0,0,NAME_NEVER_FOUND
Jason MacDonald,https://www.bestfightodds.com/fighters/Jason-Macdonald-21,yes,,29759,maybe,yes,13,0,0,13,13,0,0,jason macdonald +175 +190 ... +200 +6.8% ▲ ufc on fuel tv 3: korean zombie vs. poirier,Jun 16th 2007,0,0,0,NAME_NEVER_FOUND
Carmelo Marrero,https://www.bestfightodds.com/fighters/Carmelo-Marrero-606,yes,,18935,maybe,yes,6,0,0,6,6,0,0,carmelo marrero -110 -130 ... -120 -6.1% ▼ bellator fighting championship 68: sandro vs. straus,Oct 19th 2012,0,0,0,NAME_NEVER_FOUND
Henry Martinez,https://www.bestfightodds.com/fighters/Henry-Martinez-1136,yes,,16890,maybe,yes,4,0,0,4,4,0,0,henry martinez +100 +145 ... +150 +19.4% ▲ ufc on fox 5: henderson vs. diaz,Apr 10th 2009,0,0,0,NAME_NEVER_FOUND
Daniel Marcos,https://www.bestfightodds.com/fighters/Daniel-Marcos-14365,yes,,22821,maybe,yes,8,0,0,8,8,0,0,daniel marcos +170 +188 ... +210 +10% ▲ ufc,Sep 13th 2022,0,0,0,NAME_NEVER_FOUND
Eliot Marshall,https://www.bestfightodds.com/fighters/Eliot-Marshall-991,yes,,20616,maybe,yes,7,0,0,7,7,0,0,eliot marshall +350 +340 ... +340 -2.3% ▼ ufc 137: penn vs. diaz,Dec 13th 2010,0,0,0,NAME_NEVER_FOUND
David Martinez,https://www.bestfightodds.com/fighters/David-Martinez-16826,yes,,17796,maybe,yes,5,0,2,5,3,0,0,david martinez -400 -770 ... -500 -8.9% ▼ ufc fight night,Nov 25th 2023,0,0,0,NAME_NEVER_FOUND
Francis Marshall,https://www.bestfightodds.com/fighters/Francis-Marshall-14185,yes,,20025,maybe,yes,6,0,0,6,6,0,0,francis marshall +290 +185 ... +210 -31.3% ▼ ufc,Aug 2nd 2022,0,0,0,NAME_NEVER_FOUND
Danny Martinez,https://www.bestfightodds.com/fighters/Danny-Martinez-939,yes,,20838,maybe,yes,7,0,0,7,7,0,0,danny martinez +200 +260 ... +260 +16.7% ▲ fight nights global 76,Dec 2nd 2010,0,0,0,NAME_NEVER_FOUND
Roque Martinez,https://www.bestfightodds.com/fighters/Roque-Martinez-7616,yes,,21131,maybe,yes,9,0,0,9,9,0,0,roque martinez -110 -110 ... +140 +11.2% ▲ rizin,Oct 15th 2017,0,0,0,NAME_NEVER_FOUND
Victor Martinez,https://www.bestfightodds.com/fighters/Victor-Martinez-9804,yes,,18663,maybe,yes,6,0,0,6,6,0,0,victor martinez +330 +350 ... +430 +11.2% ▲ ufc,Dec 7th 2019,0,0,0,NAME_NEVER_FOUND
Mallory Martin,https://www.bestfightodds.com/fighters/Mallory-Martin-6997,yes,,35656,maybe,yes,20,0,0,20,20,0,0,mallory martin -275 -450 ... -450 -11.6% ▼ oktagon,Mar 25th 2017,0,0,0,NAME_NEVER_FOUND
Melissa Martinez,https://www.bestfightodds.com/fighters/Melissa-Martinez-7705,yes,,16258,maybe,yes,4,0,0,4,4,0,0,melissa martinez +450 +600 ... +750 +30.2% ▲ ufc fight night,Nov 11th 2017,0,0,0,NAME_NEVER_FOUND
Islam Makhachev,https://www.bestfightodds.com/fighters/Islam-Makhachev-5541,yes,,50006,maybe,yes,26,5,0,26,21,0,0,islam makhachev -600 -1205 ... -835 -7.1% ▼ ufc,May 23rd 2015,0,0,0,NAME_NEVER_FOUND
Julian Marquez,https://www.bestfightodds.com/fighters/Julian-Marquez-5998,yes,,28530,maybe,yes,12,0,0,12,12,0,0,julian marquez -143 -105 ... +105 +14.6% ▲ ufc,Feb 26th 2016,0,0,0,NAME_NEVER_FOUND
Bristol Marunde,https://www.bestfightodds.com/fighters/Bristol-Marunde-2511,yes,,20910,maybe,yes,8,0,0,8,8,0,0,bristol marunde +120 +160 ... +160 +15.4% ▲ rfa 31: smith vs. marunde,May 21st 2011,0,0,0,NAME_NEVER_FOUND
Tateki Matsuda,https://www.bestfightodds.com/fighters/Tateki-Matsuda-1410,yes,,19083,maybe,yes,7,0,0,7,7,0,0,tateki matsuda +200 +150 ... +180 -13.2% ▼ xmma 4,Aug 20th 2011,0,0,0,NAME_NEVER_FOUND
Mana Martinez,https://www.bestfightodds.com/fighters/Mana-Martinez-10794,yes,,16905,maybe,yes,4,0,0,4,4,0,0,mana martinez -350 -333 ... -333 +1.1% ▲ fury fc,Mar 7th 2021,0,0,0,NAME_NEVER_FOUND
Jack Marshman,https://www.bestfightodds.com/fighters/Jack-Marshman-2755,yes,,32413,maybe,yes,15,0,0,15,15,0,0,jack marshman +220 +300 ... +335 +24% ▲ ufc on espn+ 39: hall vs. silva,Sep 10th 2011,0,0,0,NAME_NEVER_FOUND
Jimi Manuwa,https://www.bestfightodds.com/fighters/Jimi-Manuwa-3074,yes,,31302,maybe,yes,13,0,0,13,13,0,0,jimi manuwa +205 +187 ... +220 +0.7% ▲ ufc on espn+ 11: gustafsson vs. smith,Dec 10th 2011,0,0,0,NAME_NEVER_FOUND
Terry Martin,https://www.bestfightodds.com/fighters/Terry-Martin-138,yes,,28193,maybe,yes,14,0,0,14,14,0,0,terry martin +125 +145 ... +145 +8.2% ▲ mfc 29: conquer,Aug 14th 2010,0,0,0,NAME_NEVER_FOUND
Jack May,https://www.bestfightodds.com/fighters/Jack-May-4848,yes,,26861,maybe,yes,11,0,0,11,11,0,0,jack may +190 +140 ... +175 -11.5% ▼ xmma 1,Jan 21st 2017,0,0,0,NAME_NEVER_FOUND
John Makdessi,https://www.bestfightodds.com/fighters/John-Makdessi-2163,yes,,41988,maybe,yes,20,0,0,20,20,0,0,john makdessi +140 +210 ... +245 +27.5% ▲ ufc 293,Dec 11th 2010,0,0,0,NAME_NEVER_FOUND
Jean Matsumoto,https://www.bestfightodds.com/fighters/Jean-Matsumoto-14110,yes,,22930,maybe,yes,8,0,0,8,8,0,0,jean matsumoto -305 -275 ... -225 +4.8% ▲ ufc fight night: dolidze vs. hernandez odds,Jul 15th 2022,0,0,0,NAME_NEVER_FOUND
Connor Matthews,https://www.bestfightodds.com/fighters/Connor-Matthews-13028,yes,,19655,maybe,yes,6,0,0,6,6,0,0,connor matthews +350 +380 ... +460 +12.6% ▲ ufc,Mar 4th 2022,0,0,0,NAME_NEVER_FOUND
Lucas Martins,https://www.bestfightodds.com/fighters/Lucas-Martins-3816,yes,,29662,maybe,yes,13,0,0,13,13,0,0,lucas martins +140 +140 ... +140 brave cf,Jan 19th 2013,0,0,0,NAME_NEVER_FOUND
Adriano Martins,https://www.bestfightodds.com/fighters/Adriano-Martins-855,yes,,25093,maybe,yes,10,0,0,10,10,0,0,adriano martins -260 -600 ... -525 -17.6% ▼ ufc 215: nunes vs. shevchenko 2,Sep 23rd 2008,0,0,0,NAME_NEVER_FOUND
Mike Massenzio,https://www.bestfightodds.com/fighters/Mike-Massenzio-697,yes,,22633,maybe,yes,8,0,0,8,8,0,0,mike massenzio -115 -135 ... -130 -6.7% ▼ ufc on fox 3: diaz vs. miller,May 16th 2008,0,0,0,NAME_NEVER_FOUND
Michael McBride,https://www.bestfightodds.com/fighters/Michael-McBride-4478,yes,,14699,maybe,yes,3,0,0,3,3,0,0,michael mcbride +200 +240 ... +265 +15% ▲ ufc fight night 108: swanson vs. lobov,Oct 25th 2013,0,0,0,NAME_NEVER_FOUND
Charles McCarthy,https://www.bestfightodds.com/fighters/Charles-McCarthy-490,yes,,12287,maybe,yes,1,0,0,1,1,0,0,charles mccarthy +253 +300 ... +300 +11.8% ▲ ufc 83: serra vs st-pierre 2,Apr 19th 2008,0,0,0,NAME_NEVER_FOUND
Nick Maximov,https://www.bestfightodds.com/fighters/Nick-Maximov-10315,yes,,22506,maybe,yes,8,0,0,8,8,0,0,nick maximov -275 -275 ... -275 a1 combat,Sep 11th 2020,0,0,0,NAME_NEVER_FOUND
